ID.Cell.per.Trip,Area,Site,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Black-and-Yellow Rockfish,Black Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Copper Rockfish,Deacon Rockfish,Fantail Sole,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Sanddab,Pacific Sardine,Painted Greenling,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowtail Rockfish,Total
BLM08021126,Piedras Blancas,MPA,2011,2.24,BL26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892857143
BLM08030901,Piedras Blancas,MPA,2009,3.88,BL01,0,0,0,0,6.958762887,0,0,0,0,0,0,0,0,0,0,0.773195876,0,0.257731959,0.515463918,0,0,0,9.020618557,0,0,0,0,0,0,0,0,0.773195876,0,0,0.257731959,0,2.835051546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515463918,0,0,0,0,0,0,0,0,0,0,0,0,0.257731959,0,0,0,0.257731959,0,0,0,0,1.804123711,0,0,0,0,0,2.319587629,26.54639175
BLM08030923,Piedras Blancas,MPA,2009,5.03,BL23,0,0,0,0,1.192842942,0,2.982107356,0,0,0,0,0,0,0,0,1.988071571,0,0,0.397614314,0,0,0,1.789264414,0,0,0,0,0,0,0,0,0.198807157,0,0,0.198807157,0,0,0,0,0,0,1.590457256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596421471,0,0,0,0,0,0.397614314,11.33200795
BLM08041409,Piedras Blancas,MPA,2014,6.36,BL09,0,0,0,0,2.201257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465409,0,0,0,4.088050314,0,0,0,0,0,0,0,0.157232704,0,0,0,0,0,0.471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113,0,0,0,0,0,0,7.704402516
BLM08041412,Piedras Blancas,MPA,2014,6.73,BL12,0,0,0,0,2.080237741,0,0,0,0,0,0,0,0,0,0,0,0,0.14858841,0.59435364,0.29717682,0,0,2.526002972,0,0,0,0,0,0,0,0,0.29717682,0,0,0,0,1.337295691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59435364,0,0,0,0,0,0.59435364,8.469539376
BLM08041416,Piedras Blancas,MPA,2014,6.78,BL16,0,0,0,0,0.442477876,0,0,0,0,0,0,0,0,0,0,0,0,0.147492625,0.589970501,0.294985251,0,0,3.539823009,0,0,0,0,0,0,0,0,0.147492625,0,0,0,0,1.179941003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294985251,0,0,0,0,0,0,6.637168142
BLM08041419,Piedras Blancas,MPA,2014,6.62,BL19,0,0,0,0,0.302114804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604229607,0.453172205,0,0,3.625377644,0,0,0,0,0,0,0.151057402,0,0.604229607,0,0,0,0,0.906344411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906344411,0,0,0,0,0,0,7.552870091
BLM08130802,Piedras Blancas,MPA,2008,6.8,BL02,0,0,0,0,1.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205882353,0,0,0,0,0,0,0,0.147058824,0,0,0,0,0,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647,0,0,0,0,0,0.147058824,5.441176471
BLM08130830,Piedras Blancas,MPA,2008,4.51,BL30,0,0,0.44345898,0,11.30820399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22172949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22172949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19512195
BLM08151601,Piedras Blancas,MPA,2016,7.49,BL01,0,0,0,0,16.15487316,0.133511348,0,0,0,0,0,0,0,0,0,0.133511348,0,0,0.934579439,0.934579439,0,0,1.468624833,0,0,0,0,0,0,0,0,0.801068091,0,0,0.267022697,0,2.670226969,0,0,0,0,0,0,0,0,0,0,0,0.133511348,0,0.133511348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002670227,0,0,0,0,0,5.607476636,31.37516689
BLM08151603,Piedras Blancas,MPA,2016,7.22,BL03,0,0,0,0,5.40166205,0,0,0,0,0.138504155,0,0,0,0,0,0,0,0,0.27700831,0.415512465,0,0,2.770083102,0,0,0,0,0,0,0,0,0.55401662,0,0,0.138504155,0,0.969529086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246537396,0,0,0,0,0,0.831024931,12.74238227
BLM08151611,Piedras Blancas,MPA,2016,7.26,BL11,0,0,0.41322314,0,20.79889807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137741047,0,0,0,2.066115702,0,0,0,0,0,0,0,0.550964187,0,0,0,0,0,2.754820937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101928375,0,0,0,0,0,0,27.82369146
BLM08151618,Piedras Blancas,MPA,2016,7.44,BL18,0,0,0.403225806,0,3.629032258,0,2.016129032,0,0,0,0,0,0,0,0,0,0,0,0.134408602,0,0,0,1.344086022,0,0,0,0,0,0,0.134408602,0,0.403225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.150537634,0,0,0,0,0,0,10.21505376
BLM08161703,Piedras Blancas,MPA,2017,9.07,BL03,0,0,0,0,23.0429989,0.33076075,0,0,0,0,0,0,0,0,0,0,0,0,0.551267916,0.110253583,0,0,3.74862183,0,0,0,0,0,0,0,0,0.33076075,0,0,0,0.110253583,1.323042999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33076075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110253583,0,0,0,0,0,1.212789416,31.20176406
BLM08161708,Piedras Blancas,MPA,2017,8.95,BL08,0,0,0,0,2.458100559,0,0,0,0,0,0,0,0,0,0.111731844,0,0,0,0.558659218,0.335195531,0,0,4.357541899,0,0,0,0,0,0,0,0.111731844,0.111731844,0,0,0,0,1.117318436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893854749,0,0,0,0,0,0,10.05586592
BLM08161709,Piedras Blancas,MPA,2017,9.09,BL09,0,0,0,0,9.02090209,0,0,0,0,0.110011001,0,0,0,0,0,0,0,0,0.660066007,0.110011001,0,0,4.95049505,0,0,0,0,0,0,0,0,0.110011001,0,0,0,0,2.090209021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660066007,0,0,0,0,0,0,17.71177118
BLM08161712,Piedras Blancas,MPA,2017,5.73,BL12,0,0,0,0,2.966841187,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047120419,0.34904014,0,0,5.061082024,0,0,0,0,0,0,0,0,0,0,0,0,0.17452007,0.34904014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698080279,0,0,0,0,0,0.17452007,10.82024433
BLM08181404,Piedras Blancas,MPA,2014,9.01,BL04,0,0,0,0,4.439511654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221975583,0.554938957,0,0,3.440621532,0,0,0,0,0,0,0,0,0.221975583,0,0,0,0,0.887902331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221975583,0,0,0,0,0,0.443951165,10.43285239
BLM08181414,Piedras Blancas,MPA,2014,8.77,BL14,0,0,1.02622577,0,6.385404789,0,0,0,0,0.228050171,0,0,0,0,0,0,0,0,0.342075257,0.342075257,0,0,1.596351197,0,0,0,0,0,0,0.228050171,0,0.456100342,0,0,0,0,0.798175599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456100342,0,0,0,0,0,0.342075257,12.20068415
BLM08181419,Piedras Blancas,MPA,2014,9.06,BL19,0,0,0,0,2.649006623,0,0,0,0,0,0,0,0,0,0,0,0,0.110375276,0.331125828,0.883002208,0,0,2.538631347,0,0,0,0,0,0,0.220750552,0,0.883002208,0,0,0,0,0.220750552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110375276,0,0,0,0,0,0.110375276,8.057395143
BLM08181420,Piedras Blancas,MPA,2014,9.16,BL20,0,0,0.109170306,0,2.947598253,0,0,0,0,0,0,0,0,0,0,0.545851528,0,0,0.545851528,0.218340611,0,0,4.03930131,0,0,0,0,0,0,0,0,0.545851528,0,0,0,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982532751,0,0,0,0,0,0.218340611,10.37117904
BLM08200809,Piedras Blancas,MPA,2008,6.63,BL09,0,0,0,0,1.809954751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150829563,0,0,0,4.223227753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904977376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301659125,0,0,0,0,0,0.452488688,7.843137255
BLM08200817,Piedras Blancas,MPA,2008,6.46,BL17,0,0,0,0,2.167182663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309597523,0,0,0,3.405572755,0,0,0,0,0,0,0,0,0.154798762,0,0,0,0,2.321981424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92879257,0,0,0,0,0,0.154798762,9.442724458
BLM08200821,Piedras Blancas,MPA,2008,5.92,BL21,0,0,0,0,1.013513514,0,0.844594595,0,0,0,0,0,0,0,0,1.013513514,0,0,0.506756757,0,0,0,5.574324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52027027,0,0,0,0,0,0,10.81081081
BLM08200830,Piedras Blancas,MPA,2008,6.66,BL30,0,0,0.3003003,0,6.306306306,0,0.15015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3003003,0,0,0,0,0,0,0,0,0.15015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207207207
BLM08201201,Piedras Blancas,MPA,2012,4.89,BL01,0,0,0,0,1.226993865,0,0,0,0,0.204498978,0,0,0,0,0,0,0,0.204498978,0,0.613496933,0,0,2.45398773,0,0,0,0,0,0,0,0,0.204498978,0,0,0,0,0.613496933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204498978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204498978,0,0,0,0,0,2.044989775,7.975460123
BLM08201207,Piedras Blancas,MPA,2012,4.99,BL07,0,0,0,0,4.609218437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801603206,2.004008016,0,0,1.603206413,0,0,0,0,0,0,0,0.200400802,0.601202405,0,0,0,0,4.008016032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601202405,0,0,0,0,0,0.200400802,14.62925852
BLM08201208,Piedras Blancas,MPA,2012,7.66,BL08,0,0,0.130548303,0,0.522193211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91383812,0.261096606,0,0,1.174934726,0,0,0,0,0,0,0,0,0.130548303,0,0,0,0,2.349869452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522193211,0,0,0,0,0,0.130548303,6.135770235
BLM08201219,Piedras Blancas,MPA,2012,4.98,BL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606426,0,0,0,1.807228916,0,0,0,0,0,0,0,0.200803213,0.200803213,0,0,0,0,2.610441767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606426,0,0,0,0,0,0,5.62248996
BLM082012MM,Piedras Blancas,MPA,2012,5,BL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6
BLM082012MM,Piedras Blancas,MPA,2012,5,BL07,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,8.2
BLM08201301,Piedras Blancas,MPA,2013,7.42,BL01,0,0,0,0,0.134770889,0,0,0,0,0,0,0,0,0,0,0.269541779,0,0,0.269541779,0,0,0,2.69541779,0,0,0,0,0,0,0,0,0.269541779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269541779,0,0,0,0,0,0.269541779,4.177897574
BLM08201310,Piedras Blancas,MPA,2013,7.41,BL10,0,0,2.024291498,0,1.079622132,0,0,0,0,0.134952767,0,0,0,0,0,0,0,0,0.134952767,0,0,0,0.269905533,0,0,0,0,0,0,0,0.944669366,0,0,0,0,0,0.944669366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269905533,0,0,0,0,0,0,5.802968961
BLM08201321,Piedras Blancas,MPA,2013,7.57,BL21,0,0,0,0,0,0,0.264200793,0,0,0,0,0,0.660501982,0,0,0.396301189,0,0.132100396,0.528401585,0,0,0,1.453104359,0,0,0,0,0,0,0.132100396,0,0.132100396,0,0,0,0,0.264200793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264200793,0,0,0,0,0,0,4.227212682
BLM08201322,Piedras Blancas,MPA,2013,5.4,BL22,0,0,0,0,0.740740741,0,1.111111111,0,0,0,0,0,0,0,0,0.555555556,0,0,0.740740741,0,0,0,1.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,0,0,0,0,0,1.111111111,6.851851852
BLM08241004,Piedras Blancas,MPA,2010,8.94,BL04,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0.223713647,0.33557047,0,0,0,2.908277405,0,0,0,0,0,0,0,0,0.111856823,0,0,0,0,0.447427293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111856823,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0.223713647,5.033557047
BLM08241010,Piedras Blancas,MPA,2010,8.82,BL10,0,0,0,0,0.113378685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22675737,0,0,0,1.020408163,0,0,0,0,0,0,0,0.453514739,0,0,0,0,0,0.22675737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327
BLM08241015,Piedras Blancas,MPA,2010,8.49,BL15,0,0,0.23557126,0,0.471142521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355712603,0,0,0,0,0,0,0.11778563,0.23557126,0,0,0,0,0,0.23557126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35335689,0,0,0,0,0,0,4.004711425
BLM08241018,Piedras Blancas,MPA,2010,8.99,BL18,0,0,0,0,0.444938821,0,0.778642937,0,0,0,0,0,0,0,0,0.444938821,0,0.111234705,0.333704116,0,0,0,3.337041157,0,0,0,0,0,0,0,0,0.22246941,0,0,0,0,0.111234705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001112347,0,0,0,0,0,0.111234705,6.896551724
BLM08241104,Piedras Blancas,MPA,2011,4.59,BL04,0,0,0,0,0.653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653594771,0.653594771,0,0,4.357298475,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74291939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435729847,0,0,0,0,0,0.653594771,9.150326797
BLM08241108,Piedras Blancas,MPA,2011,7.08,BL08,0,0,0,0,0.706214689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706214689,0,0,0,1.836158192,0,0,0,0,0,0,0,0,0.564971751,0,0,0,0,0.847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141242938,0,0,0,0,0,0,4.802259887
BLM08241118,Piedras Blancas,MPA,2011,6.75,BL18,0,0,0,0,0.296296296,0,1.037037037,0,0,0,0,0,0,0,0,0.592592593,0,0,0.296296296,0.740740741,0,0,4.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185185185,0,0,0,0,0,0.148148148,9.037037037
BLM08241122,Piedras Blancas,MPA,2011,6.62,BL22,0,0,0,0,1.510574018,0,0.604229607,0,0,0,0,0,0,0,0,0.453172205,0,0,0,0.151057402,0,0,4.531722054,0,0,0,0,0,0,0,0,0.302114804,0,0,0,0,0.453172205,0,0,0,0,0.151057402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.510574018,0,0,0,0,0,0,9.667673716
BLM08260904,Piedras Blancas,MPA,2009,2.24,BL04,0,0,0,0,0.446428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232142857,0,0,0,0,0,0,7.142857143
BLM08260908,Piedras Blancas,MPA,2009,6.63,BL08,0,0,0,0,0.904977376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904977376,0,0,0,0.60331825,0,0,0,0,0,0,0,0,0.150829563,0,0,0,0,1.508295626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904977376,0,0,0,0,0,0,4.977375566
BLM08260914,Piedras Blancas,MPA,2009,7.04,BL14,0,0,0.142045455,0,0,0,0,0,0,0,0,0,0,0,0,0.142045455,0,0,0,0,0,0,0.710227273,0,0,0,0,0,0,0,0.142045455,0,0,0,0,0,0.994318182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818,0,0,0,0,0,0,2.698863636
BLM08260917,Piedras Blancas,MPA,2009,6.74,BL17,0,0,0,0,0.445103858,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0.445103858,0,0,0,1.18694362,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077151335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038575668,0,0,0,0,0,0.59347181,6.083086053
BLM09010905,Piedras Blancas,MPA,2009,7.12,BL05,0,0,0,0,0.421348315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280898876,0,0,0,2.808988764,0,0,0,0,0,0,0,0.140449438,0.140449438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421348315,0,0,0,0,0,0,4.213483146
BLM09010912,Piedras Blancas,MPA,2009,6.73,BL12,0,0,0,0,1.188707281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44576523,0,0,0,0.59435364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59435364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634472511,0,0,0,0,0,0.14858841,4.606240713
BLM09010920,Piedras Blancas,MPA,2009,6.81,BL20,0,0,0,0,0.146842878,0,0,0,0,0,0,0,0,0,0,0.587371512,0,0,0.587371512,0,0,0,0.734214391,0,0,0,0,0,0,0.440528634,0,0.440528634,0,0,0,0,0.587371512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174743025,0,0,0,0,0,0.440528634,5.139500734
BLM09010922,Piedras Blancas,MPA,2009,3.91,BL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511508951,0,0,0.255754476,0,0,0,2.557544757,0,0,0,0,0,0,0.255754476,0,0.255754476,0,0,0,0,0.511508951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255754476,0,0,0,0,0,0,4.603580563
BLM09020804,Piedras Blancas,MPA,2008,4.45,BL04,0,0,0,0,1.573033708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.595505618,0,0,0,0,0,0,0,0,0.224719101,0,0,0,0,1.797752809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898876404,0,0,0,0,0,0.224719101,8.314606742
BLM09020808,Piedras Blancas,MPA,2008,6.89,BL08,0,0,0,0,2.031930334,0,0,0,0,0,0,0,0,0,0,0,0,0.145137881,0.435413643,0,0,0,3.193033382,0,0,0,0,0,0,0,0,0.435413643,0,0,0,0,2.757619739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145137881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580551524,0,0,0,0,0,0.290275762,10.01451379
BLM09020822,Piedras Blancas,MPA,2008,6.44,BL22,0,0,0,0,0.310559006,0,0.310559006,0,0,0,0,0,0,0,0,0,0,0,0.465838509,0,0,0,3.416149068,0,0,0,0,0,0,0,0,0.155279503,0,0,0,0,0,0,0,0,0,0.776397516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310559006,0,0,0,0,0,0,5.745341615
BLM09021406,Piedras Blancas,MPA,2014,2.99,BL06,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,4.347826087,0,0,0,0,0,0,0.334448161,1.337792642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,7.357859532
BLM09021410,Piedras Blancas,MPA,2014,8.24,BL10,0,0.121359223,3.276699029,0,17.96116505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223,0,0,0,0,0,0,0,0.36407767,0,0,0,0,0,1.09223301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606796117,0,0,0,0,0,0,23.54368932
BLM09021414,Piedras Blancas,MPA,2014,9.24,BL14,0,0,2.813852814,0,9.199134199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216450216,0,0,0,1.406926407,0,0,0,0,0,0,0,0.324675325,1.082251082,0.324675325,0,0,0,1.515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541125541,0,0,0,0,0,0,17.42424242
BLM09021415,Piedras Blancas,MPA,2014,8.25,BL15,0,0,0.484848485,0,11.75757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121,0,0,0,0,0,0,0,0.484848485,0.242424242,0.121212121,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121,0,0,0,0,0,0,13.6969697
